リスト名,担当名,パスアポ,会社名,HP,HPリンク,説明,説明リンク,電話番号,代表者,リストランク,アポ獲得,アプローチ内容,見込み,アプローチ備考,次回アプローチ日,地域,業種,従業員数,リストアップ担当者,条件NG,リストアップ更新日,調査,行動履歴チェック,,,,,,,,,,,,,,,,,,,,,,,
2025/08,橋爪,,株式会社 カーレントサービス,current-service.co.jp,current-service.co.jp,,"https://jonetu-ceo.com/2010/12/6948/

カーレントサービス is a total logistics company that provides logistics outsourcing services such as heavy cargo handling, special transportation, general cargo transportation, office relocation, industrial waste disposal, and international logistics. They also...",03-5499-3200,ほさか,C,,追わない,C,3/3 まったく出社しない,,東京都大田区,プロフェッショナルトレーニング・コーチング,151,,FALSE,,,1,,,,,,,,,,,,,,,,,,,,,,,
2025/08,,,加藤建設株式会社,katoh-k.co.jp,katoh-k.co.jp,,https://www.youtube.com/@user-tb2oi6cd6e,,,,,追わない,,,,東京都国分寺市,建設,130,,TRUE,,,0,,,,,,,,,,,,,,,,,,,,,,,
2025/08,,,株式会社池田自動車運輸,ikeda-ik.co.jp,ikeda-ik.co.jp,,https://shachomeikan.jp/industry_article/2478,,,,,追わない,,いついるか不明,,千葉県印旛郡,運輸／陸運／鉄道,190,,TRUE,,,1,,,,,,,,,,,,,,,,,,,,,,,
2025/08,,,株式会社 ケイワンロジ,araki-shoji.co.jp,araki-shoji.co.jp,,,0480-33-5811,,,,追わない,,不在,,埼玉県北葛飾郡,貨物運送、配達、配送,70,,FALSE,,,1,,,,,,,,,,,,,,,,,,,,,,,
2025/08,,,有限会社ワコー環境,wako-kankyo.jp,wako-kankyo.jp,,Wako Kankyo is a Japanese company that specializes in the safe transportation of construction waste to intermediate processing facilities or final disposal sites.,,,,,受付NG,,おじいちゃんに、身内に任せていると言われた,,大阪市鶴見区,物流・サプライチェーン,8,,FALSE,,,1,,,,,,,,,,,,,,,,,,,,,,,
2025/08,,,イースリーパートナーズ社労士事務所,jinji-roumu.jp,jinji-roumu.jp,,"提携いらい

Jinji-Roumu.jp is a top social insurance labor consultant in Osaka and Kyoto, focusing on productivity enhancement, labor hour reduction, and workplace improvement for competitive advantage.",,,,,受付NG,,フィジカルケア→×,,大阪府高槻市,人事・総務サービス,,,FALSE,,,1,,,,,,,,,,,,,,,,,,,,,,,
2025/08,,,小出運送株式会社,koide-unsou.co.jp,koide-unsou.co.jp,,"小出運送株式会社 is a transportation company located in Miyoshi City, Aichi Prefecture. They specialize in automotive parts transportation in the Tokai area. As a company that values its employees, they provide logistics services and personnel that meet the ne...",,,,,追わない,,8/25 1100,,愛知県みよし市,運輸／陸運／鉄道,87,,TRUE,,,1,,,,,,,,,,,,,,,,,,,,,,,
2025/08,,,北商物流株式会社,hokushow.com,hokushow.com,,"北商物流株式会社 is a transportation company based in Kita-ku, Tokyo. They provide various services such as regular delivery, route delivery, corporate delivery, and home delivery in Tokyo, Saitama, Kanagawa, and Chiba. They aim to be the number one transporta...",,,,,追わない,,営業×,,東京都北区,運輸／陸運／鉄道,18,,TRUE,,,1,,,,,,,,,,,,,,,,,,,,,,,
2025/08,,,越野運送株式会社,koshino.co.jp,koshino.co.jp,,"https://j-president.net/osaka/koshino-unso/

https://weekly-net.co.jp/company/18611/",,,,,追わない,,営業×,,大阪府大阪市都島区,貨物運送、配達、配送,70,,FALSE,,,1,,,,,,,,,,,,,,,,,,,,,,,
2025/08,,,開星運輸株式会社,kaisei-unyu.co.jp,kaisei-unyu.co.jp,,"【大同生命】
https://daido-kenco-award.jp/companies/2024/01HZDW31451JD8GA1S0RX1YXNZ",03-3678-3737,,,,追わない,,ラフすぎる。わんちゃん,,東京都江戸川区,物流・サプライチェーン,145,,TRUE,,,1,,,,,,,,,,,,,,,,,,,,,,,
2025/08,,,ARC Therapies株式会社,arctherapies.inc,arctherapies.inc,,"https://bio.nikkeibp.co.jp/atcl/news/p1/24/03/21/11714/

https://gakuseishinbun.jp/2023/02/26/%E3%83%A2%E3%83%87%E3%83%AB%E3%83%8A%E3%83%BB%E3%82%B8%E3%83%A3%E3%83%91%E3%83%B3%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE%E3%80%80%E4%BB%A3%E8%A1%A8%E5%8F%96%E7%B7%A0%E5%BD%B9%E7%A4%BE%E9%95%B7%E3%80%80/",,,,,不通リスト,,番号なし,,東京都新宿区,研究、リサーチ、学術研究,,,FALSE,,,1,,,,,,,,,,,,,,,,,,,,,,,
2025/08,,,釜澤運輸倉庫株式会社,kamazawa.jbplt.jp,kamazawa.jbplt.jp,,,,,,,追わない,,出ず,,東京都足立区,貨物運送、配達、配送,25,,FALSE,,,1,,,,,,,,,,,,,,,,,,,,,,,
2025/08,,,丸東運輸株式会社,marutou-unyu.co.jp,marutou-unyu.co.jp,,,,,,,追わない,,出ず,,愛知県豊田市,貨物運送、配達、配送,34,,FALSE,,,1,,,,,,,,,,,,,,,,,,,,,,,
2025/08,,,萬運輸株式会社,yorozu-unyu.co.jp,yorozu-unyu.co.jp,,"Yorozu Unyu Co., Ltd. is a transportation company in Yokohama, recruiting truck drivers and prioritizing safety for employees and families.",,,,,追わない,,とうかいりん,,神奈川県横浜市,運輸／陸運／鉄道,,,TRUE,,,1,,,,,,,,,,,,,,,,,,,,,,,
2025/08,,,滝興運株式会社,taki-kk.co.jp,taki-kk.co.jp,,"KENJA掲載終了。動画納品あり

滝興運株式会社 is a transportation company based in Tokyo, Saitama, Ibaraki, and Gunma. With its unique transportation network, it enables nationwide delivery by land and sea. They are a group of professionals in value-added transportation, not just transport...",,,,,追わない,,フィジカルケア→×,,東京都葛飾区,運輸／陸運／鉄道,105,,TRUE,,,1,,,,,,,,,,,,,,,,,,,,,,,
2025/08,,,株式会社斎藤運輸,stg-21.jp,stg-21.jp,,,,,,,追わない,,9・9留守,,埼玉県蓮田市,運輸／陸運／鉄道,140,,TRUE,,,1,,,,,,,,,,,,,,,,,,,,,,,
2025/08,,,大進運輸株式会社,daishinet.co.jp,daishinet.co.jp,,https://www.town.shirosato.lg.jp/sp/page/page002092.html,,,,,追わない,,9・9留守,,東京都足立区,貨物運送、配達、配送,92,,FALSE,,,1,,,,,,,,,,,,,,,,,,,,,,,
2025/08,,,ティー・ビー・ロジスティックス株式会社,t-b-l.co.jp,t-b-l.co.jp,,https://www.alterna.co.jp/13262/,,,,,追わない,,,,埼玉県八潮市,貨物運送、配達、配送,85,,FALSE,,,0,,,,,,,,,,,,,,,,,,,,,,,
2025/08,,,南タクシー株式会社,osaka-mi-taxi.com,osaka-mi-taxi.com,,,,,,,追わない,,協力できない,,大阪市生野区,貨物運送、配達、配送,100,,FALSE,,,1,,,,,,,,,,,,,,,,,,,,,,,
2025/08,,,京成タクシー東葛株式会社,keiseitaxi.jp,keiseitaxi.jp,,"Keisei Taxi is a transportation company based in Japan. They provide taxi services to customers in the Tokyo area. With a fleet of modern and well-maintained vehicles, Keisei Taxi offers reliable and comfortable transportation for both individuals and ...",,,,,追わない,,,,千葉県柏市,運輸／陸運／鉄道,120,,TRUE,,,0,,,,,,,,,,,,,,,,,,,,,,,
2025/08,,,マコト交通株式会社,makoto-kotsu.co.jp,makoto-kotsu.co.jp,,マコト交通株式会社 kmグループ 下町情緒あふれ、東京スカイツリーが話題の東京都墨田区に本拠を置くタクシー会社です。タクシー 乗務社員・ドライバーの求人案内、採用情報を掲載。,,,,,追わない,,,,東京都墨田区,運輸／陸運／鉄道,150,,TRUE,,,0,,,,,,,,,,,,,,,,,,,,,,,
2025/08,,,izumimatrix.jp,izumimatrix.jp,izumimatrix.jp,,"【物流ウィークリー】
https://weekly-net.co.jp/company/35522/",,,,,追わない,,,,埼玉県北葛飾郡,運輸／陸運／鉄道,62,,TRUE,,,0,,,,,,,,,,,,,,,,,,,,,,,
2025/08,,,埼京タクシー株式会社,taxi.saikyogroup.com,taxi.saikyogroup.com,,"SAIKYO GROUP, established in 1943, is a company dedicated to contributing to the local community and society through logistics. With a history spanning over 60 years in Kawaguchi, Toda, and Warabi, we aim to be a beloved and essential company by consta...",,,,,追わない,,間に合ってる。中年女性,,埼玉県川口市,運輸／陸運／鉄道,162,,TRUE,,,1,,,,,,,,,,,,,,,,,,,,,,,
2025/08,,,株式会社日動運輸,nichidou-unyu.co.jp,nichidou-unyu.co.jp,,,,,,,追わない,,,,東京都大田区,運輸／陸運／鉄道,40,,TRUE,,,0,,,,,,,,,,,,,,,,,,,,,,,
2025/08,,,さわかみ投信株式会社,sawakami.co.jp,sawakami.co.jp,,"https://forjapan-project.com/#supporter

さわかみ投信株式会社 is an investment management company that operates and sells the 'Sawakami Fund' for investment trusts, long-term investments, and asset management. They provide the 'Sawakami Fund,' which is a long-term holding investment trust, to enable ev...",,,,,受付NG,,産業医いる,,東京都千代田区,投資管理,71,,FALSE,,,1,,,,,,,,,,,,,,,,,,,,,,,
2025/08,,,政和自動車株式会社,seiwa-gr.jp,seiwa-gr.jp,,"https://www.instagram.com/seiwa.taxi1955/

【採用サイトが充実】
https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwjnm76zyrKHAxWF0hYFHaZCCUAYABACGgJ0bA&ase=2&gclid=CjwKCAjwnei0BhB-EiwAA2xuBk2X5cPXtNt0FAS16JhEvlKyhUgj00gupO09DTPtt7jEp246xuGsVhoC8J8QAvD_BwE&ohost=www.google.com&cid=CAESVeD2SCs9ZHrJed1g0T3ZjKdkRVqRCGOm6bk2ZH3_x2cL5yNlsxzSyyNJObaO28snNnH7WJIOU_4PzDqxZO-ukttcaQb22JgzNjEpONOLtS5rO4HE-Cs&sig=AOD64_3VIMAht8Pg5qW3aMOsdOXGZSpzCA&q&nis=4&adurl&ved=2ahUKEwj4grmzyrKHAxVOaPUHHR2wENoQ0Qx6BAgIEAE",,,,,追わない,,社長名なし,,東京都足立区,運輸／陸運／鉄道,145,,TRUE,,,1,,,,,,,,,,,,,,,,,,,,,,,
2025/08,,,東京ナイトタクシー株式会社,knighttaxi.com,knighttaxi.com,,社訓から「健康経営」の意識がうかがえる。,,,,,追わない,,社長名なし,,東京都葛飾区,運輸／陸運／鉄道,110,,TRUE,,,1,,,,,,,,,,,,,,,,,,,,,,,
2025/08,,,ロジフォワード株式会社,logi-forward.co.jp,logi-forward.co.jp,,"【物流ウィークリー】
https://weekly-net.co.jp/company/18324/

https://weekly-net.co.jp/company/42197/",,,,,追わない,,10/30 取材NG,,神奈川県大和市,運輸／陸運／鉄道,120,,TRUE,,,1,,,,,,,,,,,,,,,,,,,,,,,
2025/08,,,関東イチミヤ物流サービス株式会社,ichimiya.co.jp,ichimiya.co.jp,,"Ichimiya Group is committed to continuous improvement and community support, receiving accolades for their philanthropic efforts and dedication to excellence.",,,,,追わない,,,,茨城県小美玉市,運輸／陸運／鉄道,51,,TRUE,,,0,,,,,,,,,,,,,,,,,,,,,,,
2025/08,,,協進交通有限会社,kyosin-kotsu.co.jp,kyosin-kotsu.co.jp,,,,,,,追わない,,うちは結構です,,千葉県鎌ヶ谷市,運輸／陸運／鉄道,64,,TRUE,,,1,,,,,,,,,,,,,,,,,,,,,,,
2025/08,,,株式会社増一商事,masuichi-l.co.jp,masuichi-l.co.jp,,,,,,,追わない,,9・12留守,,埼玉県さいたま市,運輸／陸運／鉄道,30,,TRUE,,,1,,,,,,,,,,,,,,,,,,,,,,,
2025/08,,,株式会社アルファー運輸,the-alpha.co.jp,the-alpha.co.jp,,"株式会社アルファー運輸 is a transportation company based in Saitama, Japan that specializes in the delivery of food, automotive parts, and office furniture. They also offer moving services and assembly of office furniture. The company prioritizes safety and offer...",,,,,追わない,,取材ＮＧ,,埼玉県さいたま市,運輸／陸運／鉄道,22,,TRUE,,,1,,,,,,,,,,,,,,,,,,,,,,,
2025/08,,,岩堀建設工業株式会社,iwahori.co.jp,iwahori.co.jp,,"【健康経営】
https://www.pref.saitama.lg.jp/kenkochojukadigitalbook/book/index.html#page=35

【CSR活動に注力】
https://iwahori.co.jp/promise/p04/?doing_wp_cron=1724305770.8529698848724365234375

https://www.iwahori.co.jp/csr/activity/?doing_wp_cron=1724306312.0786540508270263671875",,,,,追わない,,そのようなのはお断り,,埼玉県川越市,建設,66,,TRUE,,,1,,,,,,,,,,,,,,,,,,,,,,,
2025/08,,,埼玉朝陽運輸株式会社,s-asahiunyu.co.jp,s-asahiunyu.co.jp,,http://e-gyousyu.net/interview/1804/j1804001.pdf,,,,,追わない,,そのようなのはお断り,,埼玉県北足立郡,貨物運送、配達、配送,94,,FALSE,,,1,,,,,,,,,,,,,,,,,,,,,,,
2025/08,,,有限会社伊藤運輸,ito-unyusoko.co.jp,ito-unyusoko.co.jp,,,,,,,追わない,,そのようなのはお断り,,埼玉県蕨市,貨物運送、配達、配送,140,,FALSE,,,1,,,,,,,,,,,,,,,,,,,,,,,
2025/08,,,みつわ運輸株式会社,mitsuwa-unyu.co.jp,mitsuwa-unyu.co.jp,,"【2024年問題について】
http://www.takasakiweb.jp/city_cat/23606/",,,,,追わない,,,,群馬県高崎市,運輸／陸運／鉄道,109,,TRUE,,,0,,,,,,,,,,,,,,,,,,,,,,,
2025/08,橋爪,,株式会社エムケー・ロジテック,mk-logitech.co.jp,mk-logitech.co.jp,,"【健康経営】
https://www.pref.saitama.lg.jp/kenkochojukadigitalbook/book/index.html#page=51

【採用サイト（女性社員9割）】
https://mk-logitech.jbplt.jp/",048-280-6153,つじおか,C,,追わない,C,3/3 まったく出社しない,,埼玉県川口市,物流・サプライチェーン,,,FALSE,,,1,,,,,,,,,,,,,,,,,,,,,,,
2025/08,,,ヒップスタイルホールディングス株式会社,hipstyle.co.jp,hipstyle.co.jp,,"【日本の社長】
https://www.nippon-shacho.com/interview/in_hipstyle/

【物流ウィークリー】
https://weekly-net.co.jp/company/35024/",,,,,追わない,,電話番号なし,,神奈川県横浜市,運輸／陸運／鉄道,,,TRUE,,,1,,,,,,,,,,,,,,,,,,,,,,,
2025/08,,,藤沢タクシー株式会社,fujisawataxi.jp,fujisawataxi.jp,,"以下、様々な講演会や、取材に応じている。
https://sangyoui-navi.jp/blog/266

https://www.gankenshin50.mhlw.go.jp/report/info_150225.html

https://www.johas.go.jp/Portals/0/data0/sanpo/sanpo21/sarchpdf/90_24-25.pdf",,,,,追わない,,,,神奈川県藤沢市,運輸／陸運／鉄道,80,,TRUE,,,0,,,,,,,,,,,,,,,,,,,,,,,
2025/08,,,株式会社まるい,go-co.jp,go-co.jp,,株式会社まるい　技術は、空間に表れる。 株式会社まるいのオフィシャルサイト。多能工集団まるいには、お客様の工事のお悩みを叶えられる腕があります。強みや事業内容などをご紹介します。 オフィス改修・店舗リフォーム専門店 受付時間 9:00～18:00※土・日・祝日を除く お知らせ 従業員の働きやすさ向上オフィス改修工事 お客様満足度向上店舗内装工事 快適な暮らしを支える住宅リフォーム工事 お客様に安心の付加価値をクリニック内装工事 昭和46年の創業以来、現場で施工する技術者たちへの育成にも力を入れている...,,,,,追わない,,,,東京都足立区,建設,20,,TRUE,,,0,,,,,,,,,,,,,,,,,,,,,,,
2025/08,,,株式会社トップライン,topline-jp.com,topline-jp.com,,"株式会社トップライン is a company that specializes in call center operations, sales outsourcing, and human resources services. They offer a wide range of sales support services, from call center functions such as appointment setting and direct sales, to outsourc...",,,,,受付NG,,,,埼玉県さいたま市,情報通信、電話,90,,FALSE,,,0,,,,,,,,,,,,,,,,,,,,,,,
2025/08,,,株式会社隆誠ライン,ryuseiline.co.jp,ryuseiline.co.jp,,,,,,,追わない,,,,神奈川県川崎市,貨物運送、配達、配送,20,,FALSE,,,0,,,,,,,,,,,,,,,,,,,,,,,
2025/08,,,布川交通株式会社,mapion.co.jp,mapion.co.jp,,"布川交通

Mapion provides comprehensive map search services in Japan, including address and route search, weather forecast, and map code lookup, making navigation and location search convenient.",,,,,追わない,,,,Tokyo,貨物運送、配達、配送,60,,FALSE,,,0,,,,,,,,,,,,,,,,,,,,,,,
2025/08,,,さがみ交通株式会社,sagami-kotsu.com,sagami-kotsu.com,,,,,,,追わない,,10/9留守　1217時まで,,東京都杉並区,運輸／陸運／鉄道,130,,TRUE,,,1,,,,,,,,,,,,,,,,,,,,,,,
2025/08,,,株式会社All Over,allover-company.com,allover-company.com,,"All Over is a transportation company based in Mitaka City, Japan. They specialize in local delivery services that prioritize safety, speed, and environmental friendliness. They also offer long-distance transportation services and are able to accommodat...",,,,,追わない,,出ず　HP見れない,,東京都八王子市,運輸／陸運／鉄道,,,TRUE,,,1,,,,,,,,,,,,,,,,,,,,,,,
2025/08,,,丸石運輸株式会社,maruishiunyu.co.jp,maruishiunyu.co.jp,,,,,,,追わない,,10/9留守　火曜昼いる 早めの午前中でないといない,,大阪府摂津市,運輸／陸運／鉄道,59,,TRUE,,,1,,,,,,,,,,,,,,,,,,,,,,,
2025/08,,,株式会社ステップワン,e-stepone.co.jp,e-stepone.co.jp,,"【物流ウィークリー】
https://weekly-net.co.jp/company/114182/
https://weekly-net.co.jp/company/19662/

【社長の記事】
https://www.trabox.ne.jp/carrier/interview015.html",,,,,追わない,,出ない,,東京都大田区,運輸／陸運／鉄道,63,,TRUE,,,1,,,,,,,,,,,,,,,,,,,,,,,
